img1_path,img2_path,img1_breed,img2_breed,same_breed,label
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_41.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_120.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_57.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_107.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_45.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_28.jpg,Bengal,Bengal,True,1
(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_28.jpg,(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_133.jpg,staffordshire_bull_terrier,staffordshire_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\havanese\train\havanese_28.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_10.jpg,havanese,havanese,True,1
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_45.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_35.jpg,Bengal,Bengal,True,1
(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_139.jpg,(Preprocessed) breed_organized_with_images\British_Shorthair\train\British_Shorthair_109.jpg,British_Shorthair,British_Shorthair,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_53.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_59.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_139.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_60.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_39.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_7.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_20.jpg,(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_140.jpg,german_shorthaired,german_shorthaired,True,1
(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_83.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_126.jpg,shiba_inu,shiba_inu,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_170.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_187.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_104.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_24.jpg,yorkshire_terrier,yorkshire_terrier,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_180.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_96.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_53.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_108.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_86.jpg,(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_15.jpg,japanese_chin,japanese_chin,True,1
(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_126.jpg,(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_80.jpg,Bombay,Bombay,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_173.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_134.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_49.jpg,(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_171.jpg,Siamese,Siamese,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_176.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_5.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_74.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_181.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_22.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_128.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_104.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_10.jpg,yorkshire_terrier,yorkshire_terrier,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_157.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_43.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_112.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_137.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_132.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_122.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\havanese\train\havanese_29.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_191.jpg,havanese,havanese,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_158.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_75.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_58.jpg,(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_21.jpg,staffordshire_bull_terrier,staffordshire_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_200.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_47.jpg,Bengal,Bengal,True,1
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_15.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_29.jpg,samoyed,samoyed,True,1
(Preprocessed) breed_organized_with_images\pug\train\pug_6.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_123.jpg,pug,pug,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_152.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_242.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_112.jpg,(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_62.jpg,staffordshire_bull_terrier,staffordshire_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_190.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_55.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_96.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_189.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_140.jpg,(Preprocessed) breed_organized_with_images\Russian_Blue\train\Russian_Blue_60.jpg,Russian_Blue,Russian_Blue,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_130.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_141.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_152.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_255.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_80.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_100.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_199.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_46.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_200.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_155.jpg,Bengal,Bengal,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_78.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_74.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_185.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_164.jpg,Egyptian_Mau,Egyptian_Mau,True,1
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_5.jpg,(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_193.jpg,american_bulldog,american_bulldog,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_156.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_47.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_166.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_134.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_222.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_194.jpg,Egyptian_Mau,Egyptian_Mau,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_100.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_132.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_174.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_56.jpg,Egyptian_Mau,Egyptian_Mau,True,1
(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_21.jpg,(Preprocessed) breed_organized_with_images\american_bulldog\train\american_bulldog_122.jpg,american_bulldog,american_bulldog,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_187.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_97.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_88.jpg,(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_29.jpg,japanese_chin,japanese_chin,True,1
(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_73.jpg,(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_195.jpg,newfoundland,newfoundland,True,1
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_34.jpg,(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_86.jpg,japanese_chin,japanese_chin,True,1
(Preprocessed) breed_organized_with_images\havanese\train\havanese_121.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_46.jpg,havanese,havanese,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_109.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_112.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_33.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_154.jpg,Egyptian_Mau,Egyptian_Mau,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_32.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_28.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_86.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_75.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_163.jpg,(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_55.jpg,newfoundland,newfoundland,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_80.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_53.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_209.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_52.jpg,Egyptian_Mau,Egyptian_Mau,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_174.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_109.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_21.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_66.jpg,shiba_inu,shiba_inu,True,1
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_6.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_62.jpg,keeshond,keeshond,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_128.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_97.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_28.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_6.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_157.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_137.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_115.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_97.jpg,yorkshire_terrier,yorkshire_terrier,True,1
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_176.jpg,(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_73.jpg,Ragdoll,Ragdoll,True,1
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_146.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_112.jpg,keeshond,keeshond,True,1
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_196.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_49.jpg,samoyed,samoyed,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_53.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_60.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_50.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_112.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\pug\train\pug_49.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_53.jpg,pug,pug,True,1
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_24.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_58.jpg,Abyssinian,Abyssinian,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_128.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_53.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_129.jpg,(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_39.jpg,saint_bernard,saint_bernard,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_84.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_5.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_69.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_141.jpg,samoyed,samoyed,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_54.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_130.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_50.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_66.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_60.jpg,(Preprocessed) breed_organized_with_images\japanese_chin\train\japanese_chin_198.jpg,japanese_chin,japanese_chin,True,1
